zcr,rms_energy,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,sp_centroid,sp_rolloff,sp_bw,label
0.0854503516531,1.74759576007,-355.405558864,78.6315659333,-80.0555230909,-35.137388091,-33.231552668,-29.352448578,-17.6442993426,2.72529034248,14.1382332496,2.09466253838,4.13825242843,0.643942699224,-8.40952632408,2851.95134317,5844.99064222,2420.67745972,101 - Dog
0.0316691741589,1.22431562784,-387.843349794,112.020373849,11.9783070709,-11.5354426082,-15.416084852,0.337416143396,-1.90372269127,-9.61437383299,-2.8870799314,-1.14583212602,-1.35803397228,7.18743063662,5.23327568015,2299.61059954,6731.89881362,3384.9750001,101 - Dog
0.0243823412123,4.36538853066,-251.535464435,162.032713119,12.2228534627,0.721712143108,-16.6538403044,3.54927900635,-1.02722502051,-4.61914853533,-1.60405642707,0.840992309917,1.49406469016,0.309757971308,1.92129132348,1226.11043944,2703.94080355,2028.93884634,101 - Dog
0.00866331025232,0.624250602191,-502.826399011,30.5755402884,4.74920195218,0.602384621853,-5.93961445927,-0.910361284233,2.02982218937,0.449749900277,0.0486000575726,2.69500412712,2.04810498732,2.20406241416,3.09724057264,759.632204727,2128.08999329,1290.67974821,101 - Dog
0.00936910890371,2.02168781192,-406.981332624,34.9611602032,-5.32162891197,-1.12258718404,-5.99555176204,-2.39207097793,-1.77298251974,-0.309353232535,-0.784294600651,1.10811280973,-0.94324941185,0.953492056094,0.836652128797,591.874613824,1322.96802494,1143.64044276,101 - Dog
0.025142519214,1.12926826114,-402.932102749,160.468465283,42.1830553992,-11.1243721678,-27.1972124662,-14.7238790835,-4.2844853305,-6.54028572442,-1.71182027434,-5.32290008721,-7.97064436672,0.372949737465,1.24963743531,1061.31104606,1683.2369988,1870.10555554,101 - Dog
0.0290850221143,1.20057407872,-381.224531701,139.28512113,39.6344700713,-10.9806297503,-24.8235336627,-14.350803108,-2.88330678433,-3.19938745426,-0.690041452102,-0.577537449973,-3.85558659565,-1.58189360921,-0.631683646025,1202.71600868,2043.15624547,2059.93689206,101 - Dog
0.0382728665168,1.25089872094,-325.437150327,167.791219965,-13.0010182022,9.38710133286,-11.6153784877,3.50616198579,-3.53806096174,14.7201510816,13.1662530448,16.6146221208,3.38549761246,-0.967571515516,2.6958709592,1719.54915939,4097.20399507,2478.53585513,101 - Dog
0.0402656431265,2.81409618168,-333.58954904,127.614681664,-19.307153858,-41.628841058,-17.4492635431,-23.213480063,-23.523894293,-17.3005450201,-18.30594099,-10.2639310201,-4.63536797985,-8.99347216841,-2.33942551504,1364.25007411,2769.88936068,1428.63399441,101 - Dog
0.0283441034658,1.30309543007,-405.501689547,59.7550813325,-4.07670938081,-8.55070747286,-16.8638047424,-2.25087883854,-9.87671808658,-21.6011842907,-16.9743830057,-4.90451694815,-4.20042461246,-6.21557836852,-3.03669859191,3799.62962717,9534.86237493,4101.02218021,101 - Dog
0.0189704629495,0.384339193426,-540.877871719,49.5579411136,-2.49366972458,-7.02524976778,-6.22583214563,6.24747134358,1.57174009907,1.42338125629,2.77930612822,4.20706210063,1.6859661868,2.35835871051,-0.475545800375,1088.17446509,3149.39333037,1442.97363619,101 - Dog
0.0208816705336,0.137094190857,-569.155881175,30.9281684494,5.35712074772,0.994994976542,1.89069469433,2.34339199911,-1.43314045611,0.307485513637,2.24973063259,1.68219162355,1.04615087268,3.67250946583,5.11060652907,1430.633442,4464.01786362,2351.29797961,101 - Dog
0.0373370885296,1.98398352922,-395.858134996,120.597769837,-10.0102805202,-41.3669886089,-44.2649102686,-19.2202022458,-13.3388618704,3.36721500775,-3.7015727427,-0.526628575432,5.59699979207,0.723921781831,4.57228591388,1819.19058972,4165.40079847,2452.07963326,101 - Dog
0.0688703143126,4.84772959497,-173.985040222,134.573762062,-42.1910346424,-6.03310978805,-26.251118371,-1.96671875251,-14.4826344377,11.2463057137,4.63028861112,12.0389468078,0.135909729626,6.86390304236,-5.29160531058,2660.73079013,6634.12508157,2993.72636715,101 - Dog
0.0095583037268,0.232024610754,-562.472488823,22.8273457761,11.1250824218,4.62662248864,-3.78441475973,-0.862525979535,0.156261990974,-0.438415441593,-2.3635866527,-1.09204287101,-2.11660629106,-0.565583032869,1.14282664127,552.126887763,1605.89732725,757.981640715,101 - Dog
0.0212011492169,0.780855129583,-428.12986906,144.678902635,36.4330525981,4.10399786105,3.26426647555,10.2650696895,-0.0100477218627,-9.66597696289,-5.39244507134,-6.89218695225,-6.47123868703,-0.54418865225,0.0221930457816,1121.77525967,2506.59474242,1992.73666376,101 - Dog
0.0423671784368,1.00545848465,-444.499721754,108.069651085,-9.73190491745,-29.3911744716,-27.8997815599,2.12531213044,-1.0921519513,4.07284460444,9.05878801889,2.91772712742,8.50905973529,13.5595434481,12.2329999227,2025.07157267,5039.71879078,2737.88569004,101 - Dog
0.0286227976363,1.52916434138,-393.337221921,78.3391916357,4.843232566,-7.67767946687,-12.609010041,-4.10710767111,-6.19606571271,-4.18503166459,-0.347257910866,2.49240680865,-0.461824660213,-3.79474323015,3.94366133997,1887.7036472,5350.37646371,2777.20474211,101 - Dog
0.0281243202581,1.11679067236,-393.520631495,93.1566672968,23.004412213,3.15980683096,-9.2254533942,-12.3660960136,-16.2575026222,-3.05063341408,-6.02044162882,-12.74850277,-2.93920045777,2.04624832853,-1.15828314608,1628.86028546,4060.78240556,2607.6486081,101 - Dog
0.0262425681555,0.885639641665,-371.821664328,148.736940581,1.13858948118,-6.81385429481,4.34437402297,5.0270241093,7.4444224097,1.96800395069,6.70582736148,14.4300750016,8.95750942088,4.39613247278,2.29671853098,1400.11462094,3587.65146915,2175.59341102,101 - Dog
0.0441616969983,1.39424080004,-430.730514899,94.6316694051,11.1834445123,-7.44380357004,-2.92781461602,-3.73289396174,-8.82635471479,0.201980168533,-0.317927056762,-6.48313023948,-3.91895920368,-3.75578776024,-3.77802719378,2494.13717745,7531.27526374,3434.47118508,101 - Dog
0.0475853302639,1.22224408528,-420.407592882,106.576995591,15.5642680055,-14.6210617461,-20.3778816948,-16.8688802609,-14.1354969731,-13.6189454889,-15.5227376394,-9.99223081391,-5.88413525926,-0.376743342679,3.53777036618,2122.56994609,5278.98215451,2988.19995228,101 - Dog
0.0387226290603,1.57560074765,-360.101193373,96.7028174529,11.0119120033,-4.46439135095,-15.1514131164,-10.7964870373,-11.4780892147,-4.79018754704,-0.804235483907,0.457656244498,4.71245058773,7.86915605294,2.42298447138,2085.3312696,5610.17381,2787.88002501,101 - Dog
0.0567811049884,1.98492951773,-331.009366691,124.460117068,-20.820131728,-29.4833200816,-36.929194507,-7.36364839,-16.9562126891,-7.05606730786,-2.5824627953,-8.87700400752,-0.731522973392,7.78576193214,-0.940062395085,2225.51110265,4923.90912757,2565.85440634,101 - Dog
0.107705100783,5.41103194468,-234.360054735,99.5863204945,-82.4660950363,-36.5372920494,-20.343764037,7.46099977712,-2.04314613949,2.61984384489,-2.43761112217,-3.74897776787,-5.19221647514,-4.90620455906,-5.36444273879,3310.84751356,7130.08820784,2843.46048811,101 - Dog
0.0306427639211,1.71474788884,-366.296737312,120.890925398,12.0421941106,-3.4277220744,-24.1649329467,-13.9714976081,-6.26289220556,-3.04805658174,-12.0056421208,-6.3750945229,-2.97423137273,-8.91126368977,-15.7644937028,1684.5682155,4222.80601979,2636.20290146,101 - Dog
0.0419865229843,1.57807931238,-326.862756549,144.328675552,6.4703502802,-27.8461604291,-16.8845563272,7.49830538615,11.0968329769,10.3696008472,19.5733566662,15.8994638828,5.13406511301,-1.27271141512,1.97417575555,1560.82839924,3205.39964291,2163.65479075,101 - Dog
0.0394930031903,1.5449222681,-359.905870799,176.981074677,-28.4061166476,-77.3441368722,-23.3976583126,-8.34324058754,-27.3570267435,-22.0005107822,-0.606263724594,3.37920951302,-1.0288271414,10.7242833618,22.2194177025,1287.92485265,2350.96613979,1357.9065557,101 - Dog
0.00859420316125,1.03084297371,-439.365784413,43.640086224,8.44042862775,-3.92450422471,-11.5367312965,-8.50830451143,-6.05749298266,-8.19055537213,-6.29336462115,-2.25819435459,-1.91836278322,-3.39949397401,-2.23609462585,459.50248795,1012.66007921,701.525879835,101 - Dog
0.0959716230423,0.559070283921,-502.312044523,23.696694699,-30.8820150276,1.41827297899,2.17232671357,2.31392413303,7.66539689221,8.50061992368,1.03339022895,-0.678563972383,2.13314923696,0.32265279104,2.91650403097,3415.88180638,7724.27471541,2834.08732523,101 - Dog
0.0271908080771,0.3472189944,-511.38118598,143.670537108,35.4648547804,18.2453378778,-22.8865330746,-16.0820848458,-4.77197376671,3.18080751125,-1.02135148395,1.08758882755,-4.26124525798,0.796742457178,-5.66280413178,1452.05586454,3214.84227723,2593.33906556,106 - Cat
0.072231637906,1.90962705379,-275.65102512,132.121665802,-35.758464166,15.6383301399,-11.3594015873,3.19128481086,-14.9362374307,4.3207467667,9.00701392791,11.223481493,-4.02150680746,1.55362299852,-0.132130191476,2604.80299085,6445.27239523,2978.89033546,106 - Cat
0.0667336590052,1.4433550733,-289.150654954,143.371542243,-34.0233865389,16.1251123987,-17.2195874196,3.0329741414,-16.9431954685,9.21742973972,6.67961329959,15.403789696,-7.03934950907,4.41129848861,-0.255175465054,2437.03995395,6102.38985916,3002.17946608,106 - Cat
0.0806570385006,0.132488545195,-481.300837402,115.378082959,-28.4916401402,40.8968669109,-10.3215320765,24.8730314279,-6.89737821366,14.1115235358,-3.67759529485,1.72670282569,-0.965926054565,-3.2559593655,3.56022877072,3536.57514599,9238.34367296,3714.44151506,106 - Cat
0.0750027189675,0.150308725461,-469.301093381,121.652908614,-30.6502201064,37.671727872,-11.3355752039,24.6216474347,-8.83772769022,12.5515710214,-3.87807443683,2.43940460894,-0.442650757972,-2.83324373288,2.60523416412,3323.38846941,8715.4015915,3568.1671901,106 - Cat
0.0794221740864,0.0771193995709,-490.566328162,118.195020037,-29.2540627674,43.6384099627,-15.6988306606,29.1841679898,-8.78348248886,18.3225636756,-2.09883702008,5.2750325848,-2.72806881164,-3.9691162819,-0.772194298005,3600.68404173,9587.72114269,3825.35926283,106 - Cat
0.05264034404,1.29966154772,-437.589816657,56.329257938,-49.9076311485,10.2624626025,-2.85474466437,1.4592654966,9.36998176227,1.75886834376,-3.27503678385,-3.7934887762,-8.79659277487,0.912891404638,2.98066481349,2008.06300465,4204.07063424,1641.37268044,106 - Cat
0.0562395772912,0.60750149366,-548.218652379,50.4892347158,-48.5396662285,19.5106281374,-2.00446159935,5.37895603355,3.87392511909,6.01816816814,-4.95857008237,3.7138434444,-1.8565673681,1.39086148734,-1.88228414646,1881.1184334,3670.73665893,1403.36671576,106 - Cat
0.0350406938805,0.333172650986,-518.822632568,65.9105150111,-3.39605851839,51.2121383494,-3.79376599832,13.555267315,7.45540438368,22.9760618602,1.34521952595,16.6461777897,0.102215655488,3.53370733113,7.0502774802,2438.0195155,7269.57939838,3157.48370031,106 - Cat
0.0100409204611,0.399496831344,-562.69242413,16.7036925075,-10.6339712638,2.12155523268,-3.03607626944,-3.40170754957,0.415266582154,-3.05092398868,-0.922670547322,-1.35729526046,-1.58170892892,2.30278503289,1.40404796853,384.881205486,833.899520555,321.829380921,106 - Cat
0.0143697433295,2.15036629948,-387.673254635,32.8162071035,-7.22283561122,4.48080128631,1.91090232424,0.032933963214,1.37072788149,1.09087833634,-0.715501194224,-0.0617928301582,-1.21424986514,-0.66413302329,2.47226672323,649.190866374,1516.21728176,754.416210298,106 - Cat
0.0645936049884,1.36657177483,-419.470538096,45.622629892,-31.7083662061,-21.3659189279,-16.7642568467,-3.62219600451,4.10212590543,-2.54584686654,3.12334219262,2.81661290955,-1.74570344824,-1.1822899793,-1.39516259767,2409.52988895,6120.32586826,2927.1723894,106 - Cat
0.0729113797854,3.07826631679,-326.510675576,87.1812826749,-81.631061579,-32.6963231307,-21.8575862284,-7.96949223653,1.48094762456,-9.19477752823,6.52270988082,2.00246377351,-19.4977764239,-9.08329134197,6.57397564453,2201.30187466,4173.14475783,1790.54754319,106 - Cat
0.0597198557135,0.496113348899,-437.480712429,122.232357695,-11.1107273977,32.5648386614,16.2940377591,15.8221944584,3.05450256129,6.90778127251,1.09796408735,2.69993229079,8.15724027484,9.26395641611,4.6462361736,2658.65995216,7582.63520066,3338.67771112,106 - Cat
0.0458973045969,0.548919827437,-440.163424354,126.041936935,-18.5371298152,40.11015199,10.0760860154,23.1919129132,8.36477682342,6.29239045531,1.1337833495,1.50150867146,7.64914884876,7.69427156685,7.79095039965,2400.4341137,7069.48548071,3172.653899,106 - Cat
0.0218661633556,1.52370547508,-395.547043321,123.194482159,-3.84669690971,17.3119326017,2.10890835672,19.8244286381,4.33773852247,13.2012668744,3.98057142969,11.1804268361,12.0871268413,16.1079370586,17.1124098331,1954.2936029,5818.26149217,3202.77953524,106 - Cat
0.039182587732,1.12707929828,-400.142238097,126.228162953,-9.37112442546,13.9888423491,2.28488708772,22.5682407953,9.65978351788,7.77380079524,-1.49731268795,16.1288111814,2.79574712583,7.78517194498,14.8748103956,2058.58951225,5219.12884281,3044.78717513,106 - Cat
0.029322931772,0.378720830633,-501.57697839,175.444096783,36.0654403087,26.2551656193,-28.5295205847,-28.2949374991,-14.89758793,7.29372274871,-5.5153377517,-4.37776029216,-0.29729101117,4.82673670356,-5.65094970916,1328.5035833,2450.63839092,2354.74576179,106 - Cat
0.0471378335267,0.862883196462,-368.571777051,133.617279958,-12.1125435591,1.09474436968,-12.6856875231,-8.09509117643,0.13645251718,9.96169813047,4.54476541031,-8.24825077652,-8.94499698513,13.4225757825,1.19037031922,1973.12896207,4461.51981221,2658.56720288,106 - Cat
0.0880141114414,1.11313458861,-363.683065834,107.044029669,-19.778657902,1.40819872382,-5.85505138494,5.74530296728,8.53895336655,-0.927258525616,2.48495430524,0.870203830123,-1.71213349166,-0.0928485701102,3.4488518203,3595.77701561,9632.4862239,3892.75026951,106 - Cat
0.097485181627,0.901449041221,-363.779315576,103.301102593,-16.3075162069,11.4906881146,-6.45187427693,6.81583266816,-0.0839803668709,-0.747831341822,1.9820814449,1.83396042106,3.06016687471,6.91533837422,6.57380483586,3872.28775759,10217.2300972,4080.78587058,106 - Cat
0.0846459904292,2.57405269713,-301.590103907,103.882219113,-34.6945877378,2.01499962522,0.717993233036,3.65135739374,2.06022842953,-8.47779791254,0.645713190607,5.93930891146,4.87912069322,4.42866210061,4.51136701625,3257.64773822,8175.57268253,3369.89672138,106 - Cat
0.0551078070621,0.199744195612,-564.118397564,25.950607919,-17.824173483,0.493169600927,-3.91932869701,2.92205305313,-3.20276168238,1.60010863116,-3.91655440538,3.16214046201,-4.50434122931,1.01141780214,-3.93069727632,1727.37110361,4019.76440146,1485.53051685,106 - Cat
0.125487148347,0.951221552393,-377.571251466,62.1159918534,-4.48725504636,-15.003263127,-1.89894037876,3.26728349394,-0.857851471845,0.481767906833,-1.7326982434,8.01625520182,-2.68539120209,3.60197285608,-2.55010192165,4257.9295417,10178.6102224,3984.37017995,106 - Cat
0.055209768344,3.35116273053,-365.979092129,21.4325785851,-39.1181809896,2.82204802168,-4.63332542739,0.402046007992,0.315887813644,-5.06599770847,-4.79450382783,1.89566966637,1.61733489,2.301074493,-1.31711319292,2152.3165869,4471.11232961,1757.93414629,106 - Cat
0.0516535854118,0.742237120988,-403.261381095,116.576154752,-20.5695300783,18.1085304309,-1.36874822313,32.7399729797,-7.30136378143,13.8333497493,10.1736625564,10.0045307444,-1.4006196936,0.447385858351,-4.81180850191,2549.64066126,6926.94666745,3304.89351835,106 - Cat
0.043148881598,1.27563414956,-353.877384862,113.887756171,-19.8818345147,6.76688649104,4.34006686099,25.9861860351,-4.40131845242,11.6145371798,10.2883434837,12.3816332112,8.70173145726,1.6185949473,3.47966242627,2430.05510053,6812.8356792,3305.0056846,106 - Cat
0.0556855876595,1.35714644417,-358.014265095,118.258584047,-36.5564988756,4.84704893677,10.2834617291,32.901015354,-10.171627404,5.1277929528,10.6490823557,6.87426083348,2.38932809629,-4.24858308694,7.94342976954,2352.57487052,5495.26344529,2873.34366296,106 - Cat
0.0246802947361,2.01499204996,-414.783667437,134.836483874,30.1770310723,10.3352780521,-9.51379350038,10.1588574114,9.75593836359,16.7575869981,2.40859502894,1.73434185861,-9.8867517593,1.15386715127,4.3201339776,1523.4607479,4318.98099895,2854.17197467,106 - Cat
0.0180969946346,0.814840236873,-459.012253969,98.0252652995,11.9928401957,23.3655340312,-1.1409533337,30.3332098347,2.63215002228,20.4370042077,5.81716481618,16.4121157698,-1.40960941053,11.377137488,4.71896497917,2259.95531666,8258.85771643,3961.22990491,106 - Cat
0.0395881670534,2.37300460372,-431.346523141,59.5117240146,-4.09407705574,2.73969131742,8.09102407922,24.3487668138,13.9859130181,-1.24716059371,8.45310060916,7.78235126778,4.66741928474,16.4794389619,15.814826049,3029.00260988,9434.59059147,4088.90358261,106 - Cat
0.0124256815545,0.978369721232,-486.795995576,18.8507878486,-2.16127184108,-0.686608857802,1.75116871702,7.68356371802,4.52573489091,-1.2530773836,0.791334102424,0.688163463576,0.879480876768,5.63995663911,6.63134271376,725.279124793,2062.34128027,924.787010539,106 - Cat
0.0264929397477,1.07176836036,-348.461851005,132.642647558,18.1783256166,35.8303001054,3.89855152817,22.4810162549,12.5252682908,18.501215904,2.85362632944,7.47977283654,-2.4306362794,10.5718029787,-0.968607579054,2211.6361769,7459.9808766,3949.88278497,106 - Cat
0.0704711064385,5.5985506602,-316.957335688,80.2035835976,-41.6824441802,-27.1012414091,9.18115162644,25.2951112459,5.75214408796,-3.61648665876,9.47330232555,13.8060021695,-0.668900995918,-6.74917874965,-5.60815399253,2062.05637174,3535.94180503,1814.12663914,106 - Cat
0.0606103175754,2.09381632054,-359.800682256,71.5425952448,-24.567517813,28.7412974198,2.59871469246,8.85410984341,6.95586641901,-2.25845708092,3.32392735615,0.0968251518486,3.96610138868,5.20579390573,9.82526735644,2824.78421719,7035.31213747,3023.35956928,106 - Cat
0.0240617296259,0.767222023858,-449.660841559,37.5203855977,-11.7537100711,11.1585379363,13.0411831617,6.15554655822,5.86700220147,2.50213217352,6.15999147942,6.47938144703,1.52171676289,0.640160086244,-2.23807140577,1108.27979274,2714.03293123,1202.53387453,106 - Cat
0.0889759462007,1.11289766267,-503.010776332,52.9997560531,-25.497116063,-9.26853729225,6.73805241177,4.9300860074,4.79381236716,-7.085307774,-9.21741605628,-3.86742200667,-4.82471240485,1.39764728074,6.29600416101,2984.94292714,6334.00918558,2836.00809083,106 - Cat
0.0860813786978,1.14214240521,-499.197041905,51.4185487732,-23.6981139666,-9.7262930979,3.94345631333,5.88572999584,8.73989868076,-3.37865059621,-6.43968056025,-3.27825024292,-6.70420581388,-2.00306302181,3.89466991779,2928.64390768,6376.62594258,2842.64673002,106 - Cat
0.0108203578161,1.01577562695,-450.871822374,28.5661666048,-5.62747465911,3.45647956365,2.34911547133,-2.03632665633,2.21665138434,1.89990915561,-1.14694083073,-0.983255933777,-1.26883883613,-1.2362915412,2.18208848045,508.506856009,1212.95384099,594.834006428,106 - Cat
0.0174965559745,1.19469475105,-425.14521559,19.5482667843,-3.66905970203,1.867634372,-2.57935876501,3.17466188368,-1.07832350685,0.397773141053,-1.40614567602,0.67450568153,-0.948892086738,1.12518599201,1.4831437674,683.862958972,1663.55235372,690.237989409,106 - Cat
0.227728257323,2.48756961009,-149.818076503,60.1333977623,-50.5240097873,45.9295582272,-25.0379143256,1.2103413777,-3.37257667222,30.3940390538,-19.6991719536,10.178824177,-10.3249144314,5.45945778729,-16.2499468238,5561.56728763,11151.0017129,3901.67029505,205 - Chirping birds
0.157993537921,1.29251708156,-254.765865241,85.7731219058,-107.046506005,30.9833734411,-39.9003721106,-17.2976677444,-37.187689173,-18.157547018,-11.678355767,-17.6086134617,-26.8666245176,-13.4556702396,-9.4221452581,4043.32756601,7484.61166346,2645.35656584,205 - Chirping birds
0.172669165096,1.49213469042,-223.922376168,69.112946036,-20.9001303251,15.3312828251,10.4456095969,32.6627285829,-20.1066845467,3.64899166145,-7.85984152191,24.9800052331,-9.48855352547,3.37285541413,-14.4027364343,5747.8898956,14113.8405643,5161.91886948,205 - Chirping birds
0.214568454539,0.679097423006,-222.669597822,65.7244459366,-18.7217293706,30.763272127,-4.30535846862,27.82543522,-24.4366748809,13.5020879688,-20.0263260933,20.3656075544,-19.2387546884,12.6294278495,-23.2219926469,6751.48423126,15641.8486487,5598.69108627,205 - Chirping birds
0.143264664298,0.258435896397,-447.623605958,52.1958595456,-97.8847202012,14.7725723782,12.7781223846,26.0288398099,-49.0353625913,8.0724353315,-24.3677944853,5.91107912992,-22.3560958463,-6.16933756843,-15.5501170816,4485.90730237,10437.9579194,3638.84718332,205 - Chirping birds
0.214983097085,0.137693856862,-488.109065908,40.2454368947,-65.9151599045,10.5780159477,-24.3683976895,-12.4252403133,-42.7575540157,5.24378795048,-22.43975078,-0.804176965689,-19.612854055,3.57048342152,-17.6247465564,6064.28912678,12634.3446382,4462.3084525,205 - Chirping birds
0.202424865864,0.24389276963,-340.431371573,52.8563423098,-35.022304451,26.4849777765,-4.49053487047,9.75014846408,-14.301606499,21.8878436628,-7.20096145061,27.8367321855,-9.2946174479,15.4256568509,-10.625995465,6376.86254715,14887.1373577,5173.16974907,205 - Chirping birds
0.17974187935,1.01933769484,-399.951650347,108.960327185,-12.1061579647,98.7536456173,-16.9052059106,-15.8273046827,27.398289211,4.17845375358,-22.5340762394,15.6811861558,-9.99619404276,10.1954559625,8.87118406845,4118.3316323,6693.57870505,2690.05730443,205 - Chirping birds
0.0766998078596,0.904813000124,-407.246686592,117.14565786,-5.36616594448,93.0175645137,-14.1582177042,-7.14958432587,31.5669496621,5.32537244596,-14.4500953783,20.1500142728,5.75791652438,13.6483674416,9.32404529757,3073.20946036,6572.67301697,3054.36798688,205 - Chirping birds
0.0468716012906,1.11138856494,-295.871295828,172.367778939,-24.7292700899,-35.4553059696,-53.739747188,-13.9539230257,-38.6962152692,-20.0527476424,-36.2109809553,-7.01054955631,-26.4959266613,-15.4377039433,-32.1335437288,1831.46729738,3330.70190146,2829.11904178,205 - Chirping birds
0.0454543394722,1.10049630456,-294.018522162,168.902352519,-33.5627824355,-26.6189915552,-58.6229963744,-26.8232543787,-38.3442049982,-21.5811205336,-39.7539276603,-8.62596199484,-25.0041737494,-13.1442307623,-31.1592284375,1884.97934613,3874.22792652,2803.2533413,205 - Chirping birds
0.0784025612674,0.503179531017,-328.038307589,141.513085954,21.2670562802,41.6745202351,-28.2340166454,14.6471496037,-7.92437726461,11.4079754006,-5.44642065612,19.6661069202,-17.3368883949,12.7395197489,-14.7206381189,3271.50344282,9735.60578596,4342.2810332,205 - Chirping birds
0.194934110354,0.99686950905,-483.951821047,-26.9828808418,-131.500552091,52.6289666815,47.2850030973,-28.7092056979,2.16949165705,-3.3816222986,-5.04048948146,6.51056621645,-1.04450939828,8.84611277172,-3.08215686068,4311.51169011,5613.67108197,1244.03070069,205 - Chirping birds
0.170685451711,1.4774982183,-368.113748534,33.6113798537,-83.3178914986,60.9158313445,8.88083338811,12.2837080291,0.141876465328,2.28107960744,-12.4811377947,13.5469319587,7.47794584176,1.98245158977,-10.9163210916,4579.15818287,8240.37213602,2876.16026364,205 - Chirping birds
0.133356293503,0.127268416284,-506.84009067,107.352137883,-60.3555945182,32.8138621369,13.6052921739,8.81105786358,-9.96790685886,8.64369923848,-4.80311391455,5.62920471421,-0.11846779145,3.29380822375,-0.960840392086,3587.19120803,6763.37426135,2936.50717003,205 - Chirping birds
0.14363059201,0.255316987979,-387.474403629,127.549962542,-50.0547110962,81.2237075552,-6.47010142793,-2.18256134694,-13.5769436543,19.260596228,-19.8929488034,8.90940063852,-10.3190213386,13.3123640431,-1.94573742379,3645.72463991,6738.79343551,3011.29155963,205 - Chirping birds
0.086262643199,0.337364743513,-452.016064585,134.9354438,-13.9168712654,36.4757263521,11.5114689995,-32.1619939877,0.99656939613,10.8888101048,-19.139052944,-22.1368656572,-0.356639887287,2.36673400559,0.616761078663,2540.97082521,4818.44139719,2564.13232259,205 - Chirping birds
0.164335529655,2.43414989895,-124.723067857,99.4509668821,-31.641365517,50.6873403733,-21.7082103587,6.94823359941,-10.9518987024,20.6038690084,-25.7016736331,15.9988953579,-18.5443327478,10.34532144,-14.8659139653,4727.18385046,11121.0250961,4205.27565476,205 - Chirping birds
0.188847021824,3.36509015154,-160.418872142,51.206109946,-33.3425201962,59.1615376238,0.00544136080357,4.12889038842,-8.49681418387,23.3942323585,-15.220057732,9.43866578476,-10.1256294799,5.72638569752,-14.6321934688,5446.28264811,11340.7037368,3984.37129174,205 - Chirping birds
